"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2017-06-13","92.7","-1.9241","5.9397","Eric Thames",519346,458681,"strikeout","swinging_strike",,,,,4,"Eric Thames strikes out swinging.  ","R","L","R","STL","MIL","S",2,"null",2,2,2017,"-0.6681","1.5070","-0.6241","2.2195","null","null","null",1,1,"Top","null","null",,,425877,,"null","4.6181","-134.5453","-6.7764","-8.7786","25.4407","-13.2928","3.5745","1.3530","null","null","null","91.3650","2443","5.3270",490508,458681,425877,572761,543939,576397,594824,502054,451594,500874,"55.1683","null","null","0.00",1,0,0,"null",2,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-06-11","93.9","2.6183","6.0407","Eric Thames",519346,407822,"strikeout","swinging_strike",,,,,2,"Eric Thames strikes out swinging.  ","R","L","L","ARI","MIL","S",2,"null",0,2,2017,"0.7073","1.0911","-0.0826","2.9224",606115,542583,621446,2,7,"Top","null","null",,,543302,,"null","-8.2951","-136.2072","-4.5959","10.1733","26.6213","-18.3225","3.4881","1.2666","null","null","null","92.3360","1791","5.2780",491044,407822,543302,502671,592273,571875,605113,518614,453923,444482,"55.2216","null","null","0.00",1,0,0,"null",51,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"FF","2017-06-11","96.5","2.4586","5.9129","Eric Thames",519346,592662,"strikeout","swinging_strike",,,,,5,"Eric Thames strikes out swinging.  ","R","L","L","ARI","MIL","S",2,"null",0,2,2017,"0.7229","1.2899","0.0030","2.5739",606115,"null","null",2,5,"Top","null","null",,,543302,,"null","-8.1159","-140.0875","-6.2442","11.1227","26.8186","-14.0939","3.9799","1.3823","null","null","null","96.6820","2220","6.1790",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.3204","null","null","0.00",1,0,0,"null",35,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"FF","2017-06-11","94.9","2.6855","5.8573","Eric Thames",519346,592662,"field_out","hit_into_play",,,,,12,"Eric Thames pops out to shortstop Nick Ahmed on the infield fly rule.  ","R","L","L","ARI","MIL","X",6,"popup",0,0,2017,"0.8283","1.4442","0.8394","2.8101","null",606115,621446,1,3,"Top","110.95","121.16",,,543302,,"null","-6.6791","-137.7721","-5.5129","12.0617","30.8060","-12.7255","3.4881","1.2666","null","80.0","69.0","94.8920","2363","6.4210",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.0782","0.000","0.000","0.00",1,0,0,3,19,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2017-06-11","95.4","2.4870","6.1261","Eric Thames",519346,592662,"strikeout","swinging_strike",,,,,11,"Eric Thames strikes out swinging.  ","R","L","L","ARI","MIL","S",2,"null",1,2,2017,"0.7234","1.2931","-0.8442","2.9083","null","null","null",1,1,"Top","null","null",,,543302,,"null","-10.2475","-138.3089","-5.6360","11.3131","28.3147","-14.7619","3.4881","1.2666","null","null","null","94.8120","2303","5.9600",491044,592662,543302,502671,592273,571875,605113,518614,453923,444482,"54.5392","null","null","0.00",1,0,0,"null",2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-06-10","96.6","-2.0396","6.0112","Eric Thames",519346,407845,"strikeout","called_strike",,,,,6,"Eric Thames called out on strikes.  ","R","L","R","ARI","MIL","S",2,"null",1,2,2017,"-0.5387","1.3109","0.7303","2.1998","null","null",570267,0,9,"Top","null","null",,,455104,,"null","8.5161","-140.1866","-7.5177","-8.7582","27.2670","-13.6280","3.3614","1.6033","null","null","null","96.4740","2290","6.0500",491028,407845,455104,502671,592273,571875,572008,453923,571681,444482,"54.4498","null","null","0.00",1,0,0,"null",66,"4","4-Seam Fastball",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"SI","2017-06-10","93.0","-1.6017","6.0257","Eric Thames",519346,643327,"field_out","hit_into_play",,,,,8,"Eric Thames lines out to left fielder Daniel Descalso.  ","R","L","R","ARI","MIL","X",7,"line_drive",0,0,2017,"-0.9955","0.2542","-0.2394","1.7076","null","null",570267,1,6,"Top","63.87","83.25",,,455104,,"null","5.5569","-135.0467","-5.7834","-13.1573","28.3343","-28.1317","3.4881","1.2666","310","94.2","20.8","92.1690","2328","5.8200",491028,643327,455104,502671,592273,571875,572008,518614,571681,444482,"54.6797","0.263","0.307","0.00",1,0,0,3,42,"1","Sinker",1,2,2,1,2,1,2,1,"Standard","Standard"
"KC","2017-06-10","83.2","-1.6166","6.1689","Eric Thames",519346,643327,"field_out","hit_into_play",,,,,8,"Eric Thames grounds out softly to first baseman Paul Goldschmidt.  ","R","L","R","ARI","MIL","X",3,"ground_ball",2,0,2017,"0.0477","-1.1599","-0.2384","1.7250","null","null","null",1,4,"Top","151.57","168.87",,,455104,,"null","3.0091","-120.9331","-1.5505","-0.1293","23.3148","-43.1115","3.4881","1.2666","1","48.1","-58.3","81.6230","2232","5.2560",491028,643327,455104,502671,592273,571875,572008,518614,571681,444482,"55.2431","0.219","0.204","0.00",1,0,0,1,25,"3","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2017-06-10","83.9","-1.9786","5.9935","Eric Thames",519346,643327,"field_out","hit_into_play",,,,,13,"Eric Thames grounds out, shortstop Chris Owings to first baseman Paul Goldschmidt.  ","R","L","R","ARI","MIL","X",6,"ground_ball",1,2,2017,"-0.7595","0.2824","-0.9868","2.2218","null","null","null",2,1,"Top","143.90","150.57",,,455104,,"null","3.6398","-121.7120","-2.7903","-7.9740","23.2772","-29.1990","3.4881","1.2666","null","82.9","-20.7","82.1650","1214","5.2310",491028,643327,455104,502671,592273,571875,572008,518614,571681,444482,"55.2681","0.067","0.064","0.00",1,0,0,2,3,"4","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-06-09","93.1","1.7180","6.1864","Eric Thames",519346,605177,"double","hit_into_play_no_out",,,,,9,"Eric Thames doubles (11) on a ground ball to left fielder Daniel Descalso.  ","R","L","L","ARI","MIL","X",7,"ground_ball",1,0,2017,"0.7611","1.2171","0.3410","1.9188","null","null","null",1,8,"Top","26.80","111.53",,,543302,,"null","-5.1762","-135.2643","-7.8782","10.3843","25.3837","-15.8321","3.4881","1.2666","113","94.2","5.0","93.4560","2079","6.2680",491013,605177,543302,502671,592273,571875,572008,518614,453923,444482,"54.2315","0.537","0.510","1.25",1,1,1,4,73,"2","4-Seam Fastball",6,8,8,6,8,6,8,6,"Infield shift","Standard"
"SI","2017-06-09","92.4","2.0634","5.8966","Eric Thames",519346,519008,"strikeout","swinging_strike",,,,,9,"Eric Thames strikes out swinging.  ","R","L","L","ARI","MIL","S",2,"null",1,2,2017,"1.5924","0.2241","0.7368","1.4843","null",542583,570267,1,6,"Top","null","null",,,425772,,"null","-6.4894","-133.9518","-5.7448","19.7625","27.5994","-28.6639","3.4882","1.2667","null","null","null","90.2870","2044","5.0990",491013,519008,425772,502671,572008,571875,605113,518614,453923,444482,"55.4009","null","null","0.00",1,0,0,"null",53,"9","Sinker",4,6,6,4,6,4,6,4,"Infield shift","Standard"
"FF","2017-06-09","92.0","-1.7821","6.2267","Eric Thames",519346,517414,"field_out","hit_into_play",,,,,3,"Eric Thames flies out to center fielder Gregor Blanco.  ","R","L","R","ARI","MIL","X",8,"fly_ball",1,1,2017,"-0.6783","1.4427","0.5871","2.8268","null","null","null",1,5,"Top","121.60","77.06",,,425772,,"null","7.4388","-133.6112","-5.9239","-9.5493","24.6581","-13.8782","3.4882","1.2667","null","89.2","39.3","92.2670","2326","6.2320",491013,517414,425772,502671,572008,571875,605113,518614,453923,444482,"54.2674","0.019","0.035","0.00",1,0,0,3,38,"3","4-Seam Fastball",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"CH","2017-06-09","86.9","-1.4783","6.1754","Eric Thames",519346,517414,"field_out","hit_into_play",,,,,7,"Eric Thames grounds out to first baseman Paul Goldschmidt.  ","R","L","R","ARI","MIL","X",3,"ground_ball",2,1,2017,"-0.9628","1.1052","-0.4334","1.5381","null",606115,570267,2,2,"Top","156.58","170.34",,,425772,,"null","4.4554","-126.1861","-7.1914","-11.1733","23.7957","-19.1558","3.6934","1.4136","1","40.0","-75.1","87.0460","1990","6.3280",491013,517414,425772,502671,572008,571875,605113,518614,453923,444482,"54.1714","0.233","0.201","0.00",1,0,0,1,18,"4","Changeup",3,3,3,3,3,3,3,3,"Infield shift","Standard"
"CH","2017-06-09","87.2","-1.5885","6.3496","Eric Thames",519346,517414,"walk","blocked_ball",,,,,13,"Eric Thames walks.  ","R","L","R","ARI","MIL","B","null","null",3,2,2017,"-1.2255","1.1709","-0.4797","0.5087","null",570267,"null",1,1,"Top","null","null",,,425772,,"null","5.0386","-126.2431","-10.0616","-13.8698","24.1045","-18.1489","3.3532","1.5624","null","null","null","86.1930","1943","5.7820",491013,517414,425772,502671,572008,571875,605113,518614,453923,444482,"54.7172","null","null","0.70",1,0,0,"null",3,"7","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2017-06-08","95.7","-0.7263","6.5023","Eric Thames",519346,571882,"grounded_into_double_play","hit_into_play",,,,,14,"Eric Thames grounds into a double play, third baseman Eduardo Nunez to shortstop Brandon Crawford to first baseman Brandon Belt.   Eric Sogard out at 2nd.  ","R","L","R","MIL","SF","X",5,"ground_ball",3,2,2017,"0.0279","1.4675","0.8399","2.1427",606115,"null",519299,1,10,"Bot","109.14","154.80",,,460026,,"null","4.0690","-138.9249","-9.1874","-0.5174","30.0690","-11.2914","3.1555","1.5223","6","83.7","-20.1","95.8460","2106","6.4200",491003,571882,460026,474832,605412,456488,543063,491676,452655,452254,"54.0784","0.102","0.088","0.00",1,0,0,2,98,"6","4-Seam Fastball",5,9,5,9,9,5,5,9,"Infield shift","Standard"
"FC","2017-06-08","92.2","-1.5525","6.3653","Eric Thames",519346,453343,"walk","ball",,,,,14,"Eric Thames walks.  ","R","L","R","MIL","SF","B","null","null",3,2,2017,"0.4221","0.4701","1.7030","1.5382","null","null","null",0,9,"Bot","null","null",,,460026,,"null","7.3298","-133.6872","-7.3900","3.4716","28.6065","-25.1986","3.1660","1.4707","null","null","null","91.7880","2521","6.2130",491003,453343,460026,474832,605412,456488,543063,593525,452655,491676,"54.2857","null","null","0.70",1,0,0,"null",80,"6","Cutter",4,5,4,5,5,4,4,5,"Infield shift","Strategic"
"SL","2017-06-08","78.2","1.4029","6.6719","Eric Thames",519346,592612,"strikeout","called_strike",,,,,4,"Eric Thames called out on strikes.  ","R","L","L","MIL","SF","S",2,"null",2,2,2017,"0.0284","-0.1194","-0.5971","2.1043","null","null",519299,2,6,"Bot","null","null",,,460026,,"null","-4.2487","-113.4677","-2.7050","0.9961","20.3253","-32.9525","3.1970","1.4603","null","null","null","76.3490","2038","5.0560",491003,592612,460026,474832,605412,456488,543063,596103,452655,491676,"55.4427","null","null","0.00",1,0,0,"null",60,"5","Slider",3,5,3,5,5,3,3,5,"Infield shift","Standard"
"FF","2017-06-08","89.1","-2.3852","5.8253","Eric Thames",519346,456501,"field_out","hit_into_play",,,,,5,"Eric Thames flies out to left fielder Austin Slater.  ","R","L","R","MIL","SF","X",7,"fly_ball",0,0,2017,"-0.8017","1.3585","0.2417","2.3019","null","null","null",0,5,"Bot","56.40","100.03",,,460026,,"null","7.9586","-129.1611","-5.3136","-10.3610","25.2196","-16.4473","3.2590","1.6155","286","88.4","39.4","88.0170","2241","5.6740",491003,456501,460026,474832,605412,456488,543063,596103,452655,491676,"54.8246","0.014","0.026","0.00",1,0,0,3,44,"1","4-Seam Fastball",2,3,2,3,3,2,2,3,"Strategic","Standard"
"CH","2017-06-08","81.1","-2.3783","5.7159","Eric Thames",519346,456501,"home_run","hit_into_play_score",,,,,4,"Eric Thames homers (16) on a fly ball to right center field.  ","R","L","R","MIL","SF","X","null","fly_ball",0,1,2017,"-0.9129","0.9491","-0.6918","2.1928","null","null","null",0,3,"Bot","215.07","48.93",,,460026,,"null","5.3673","-117.7977","-3.0061","-9.2522","20.4223","-23.2341","3.2177","1.4293","410","102.6","28.7","80.1810","1383","5.5550",491003,456501,460026,474832,605412,456488,543063,596103,452655,491676,"54.9430","0.870","1.732","2.00",1,0,3,6,27,"2","Changeup",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2017-06-08","90.7","-2.3446","5.8524","Eric Thames",519346,456501,"walk","ball",,,,,11,"Eric Thames walks.   Eric Sogard to 2nd.  ","R","L","R","MIL","SF","B","null","null",3,2,2017,"-0.5774","1.1628","-2.0408","4.1754","null","null",519299,0,1,"Bot","null","null",,,460026,,"null","1.9267","-131.7546","-0.7085","-6.9825","25.7433","-18.9631","3.2384","1.4913","null","null","null","89.8270","2023","5.6600",491003,456501,460026,474832,605412,456488,543063,596103,452655,491676,"54.8385","null","null","0.70",1,0,0,"null",5,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2017-06-06","84.9","-2.6280","4.6916","Eric Thames",519346,518715,"field_out","hit_into_play",,,,,4,"Eric Thames grounds out, first baseman Brandon Belt to pitcher Cory Gearrin.  ","R","L","R","MIL","SF","X",3,"ground_ball",1,0,2017,"-1.5447","-0.1562","-0.4923","2.0820","null","null","null",1,7,"Bot","156.66","163.13",,,457763,,"null","7.9135","-123.1426","0.5118","-16.9785","23.1877","-34.0653","3.5601","1.3373","3","54.2","-34.7","84.0970","2150","5.8220",490975,518715,457763,474832,605412,456488,543063,596103,452655,452254,"54.6766","0.081","0.077","0.00",1,0,0,1,54,"2","Changeup",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"FT","2017-06-06","88.4","-2.1799","6.0368","Eric Thames",519346,430912,"strikeout","called_strike",,,,,5,"Eric Thames called out on strikes.  ","R","L","R","MIL","SF","S",2,"null",2,2,2017,"-1.4474","0.8964","0.2542","2.1228","null","null",570267,0,4,"Bot","null","null",,,457763,,"null","8.6134","-128.0695","-5.1396","-17.1111","24.6182","-21.8630","3.2499","1.5313","null","null","null","86.7570","2328","5.3280",490975,430912,457763,474832,605412,456488,543063,596103,452655,452254,"55.1707","null","null","0.00",1,0,0,"null",33,"5","2-Seam Fastball",5,0,5,0,0,5,5,0,"Infield shift","Standard"
"FF","2017-06-06","88.7","-2.2142","6.0875","Eric Thames",519346,430912,"walk","ball",,,,,14,"Eric Thames walks.   Domingo Santana to 2nd.  ","R","L","R","MIL","SF","B","null","null",3,2,2017,"-1.2069","1.3583","0.5284","0.9424","null","null",570267,2,2,"Bot","null","null",,,457763,,"null","8.8864","-128.2206","-8.9678","-14.6492","25.6915","-16.1539","3.3583","1.5425","null","null","null","86.6820","2032","5.2970",490975,430912,457763,474832,605412,456488,543063,596103,452655,452254,"55.2011","null","null","0.70",1,0,0,"null",18,"6","4-Seam Fastball",4,0,4,0,0,4,4,0,"Infield shift","Standard"
"CH","2017-06-06","81.6","-2.3131","6.1197","Eric Thames",519346,430912,"single","hit_into_play_no_out",,,,,4,"Eric Thames singles on a ground ball to shortstop Brandon Crawford.  ","R","L","R","MIL","SF","X",6,"ground_ball",2,0,2017,"-1.1571","0.2186","-0.5601","2.2706","null","null","null",2,1,"Bot","136.30","145.06",,,457763,,"null","5.9232","-118.5116","-2.4913","-11.5672","20.0603","-29.9990","3.7654","1.4843","50","107.4","0.9","80.2310","1702","5.1950",490975,430912,457763,474832,605412,456488,543063,596103,452655,452254,"55.3035","0.512","0.490","0.90",1,1,0,4,6,"3","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FC","2017-06-05","93.8","-1.4596","6.4482","Eric Thames",519346,453343,"strikeout","called_strike",,,,,13,"Eric Thames called out on strikes.  ","R","L","R","MIL","SF","S",2,"null",0,2,2017,"0.0533","1.0035","-0.8401","1.9742","null","null","null",0,9,"Bot","null","null",,,457763,,"null","1.4854","-136.2859","-8.0959","0.3733","27.2352","-18.1344","3.2441","1.3818","null","null","null","94.2140","2724","6.4040",490960,453343,457763,474832,605412,456488,543063,491676,452655,452254,"54.0943","null","null","0.00",1,0,0,"null",73,"3","Cutter",2,7,2,7,7,2,2,7,"Infield shift","Standard"
"FT","2017-06-05","95.1","-2.9966","5.5152","Eric Thames",519346,502188,"strikeout","called_strike",,,,,11,"Eric Thames called out on strikes.  ","R","L","R","MIL","SF","S",2,"null",2,2,2017,"-1.8084","0.3630","-0.8533","3.2238","null","null","null",0,7,"Bot","null","null",,,457763,,"null","9.6109","-138.1551","-1.2060","-25.1955","27.7702","-27.4584","3.2235","1.4642","null","null","null","95.3010","2500","6.2730",490960,502188,457763,474832,605412,456488,543063,593525,452655,452254,"54.2249","null","null","0.00",1,0,0,"null",50,"7","2-Seam Fastball",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FT","2017-06-05","94.5","-3.1112","5.6884","Eric Thames",519346,502188,"strikeout","swinging_strike",,,,,1,"Eric Thames strikes out swinging.  ","R","L","R","MIL","SF","S",2,"null",2,2,2017,"-1.8764","0.3999","-0.4833","2.9702","null","null","null",0,4,"Bot","null","null",,,457763,,"null","10.9098","-137.1052","-2.3298","-25.8293","25.2969","-26.8549","3.2132","1.4951","null","null","null","94.6800","2471","6.1850",490960,502188,457763,474832,605412,456488,543063,593525,452655,452254,"54.3133","null","null","0.00",1,0,0,"null",30,"5","2-Seam Fastball",2,1,2,1,1,2,2,1,"Strategic","Standard"
"FT","2017-06-05","94.8","-3.0507","5.8790","Eric Thames",519346,502188,"field_out","hit_into_play",,,,,6,"Eric Thames flies out to left fielder Orlando Calixte in foul territory.  ","R","L","R","MIL","SF","X",7,"fly_ball",2,2,2017,"-1.2087","1.1791","0.5142","2.1231",519299,570267,"null",0,1,"Bot","50.85","140.21",,,457763,,"null","11.9588","-137.2079","-6.7312","-17.8223","28.2021","-16.0002","3.2853","1.4849","242","85.7","51.6","94.7330","2512","6.3810",490960,502188,457763,474832,605412,456488,543063,593525,452655,452254,"54.1175","0.009","0.006","0.00",1,0,0,3,7,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2017-06-04","94.0","-1.5606","6.8528","Eric Thames",519346,548389,"walk","ball",,,,,11,"Eric Thames walks.   Hernan Perez to 2nd.  ","R","L","R","MIL","LAD","B","null","null",3,2,2017,"-0.3245","1.3804","-1.2160","4.0316","null","null",541650,2,7,"Bot","null","null",,,518735,,"null","1.5688","-136.4609","-4.5130","-4.3103","28.8704","-14.5340","3.1412","1.3609","null","null","null","92.9750","2101","5.7150",490949,548389,518735,408236,605131,523253,608369,641355,621035,571771,"54.7831","null","null","0.70",1,0,0,"null",54,"6","4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"FF","2017-06-04","93.0","3.1709","5.6557","Eric Thames",519346,594795,"field_out","hit_into_play",,,,,3,"Eric Thames pops out to shortstop Corey Seager.  ","R","L","L","MIL","LAD","X",6,"popup",1,0,2017,"0.4551","1.3060","0.4869","3.0495","null","null","null",1,5,"Bot","74.41","137.14",,,518735,,"null","-7.8222","-134.9781","-3.7017","7.2008","28.8037","-15.7310","3.2544","1.4330","193","90.4","64.1","92.6020","2242","6.1430",490949,594795,518735,408236,605131,523253,608369,641355,621035,571771,"54.3556","0.026","0.029","0.00",1,0,0,3,37,"2","4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"FF","2017-06-04","91.8","-2.0494","6.0731","Eric Thames",519346,628317,"strikeout","swinging_strike",,,,,2,"Eric Thames strikes out swinging.  ","R","L","R","MIL","LAD","S",2,"null",2,2,2017,"-0.9626","1.9118","0.0956","3.2817",606115,"null",519299,2,2,"Bot","null","null",,,518735,,"null","7.4750","-133.1278","-5.2696","-13.0517","28.9442","-8.5511","3.2133","1.4021","null","null","null","91.5200","2355","6.3280",490949,628317,518735,408236,605131,523253,608369,641355,621035,571771,"54.1709","null","null","0.00",1,0,0,"null",18,"5","4-Seam Fastball",2,0,2,0,0,2,2,0,"Infield shift","Standard"
"CU","2017-06-04","78.1","-1.8518","6.0741","Eric Thames",519346,628317,"home_run","hit_into_play_score",,,,,11,"Eric Thames homers (15) on a line drive to center field.  ","R","L","R","MIL","LAD","X","null","line_drive",2,2,2017,"0.4624","-0.4543","-0.9239","2.7791","null","null","null",1,1,"Bot","176.81","37.53",,,518735,,"null","1.1589","-113.5186","0.5465","3.7057","19.7803","-36.3494","3.1837","1.4005","399","100.9","22.0","77.1890","2561","5.5870",490949,628317,518735,408236,605131,523253,608369,641355,621035,571771,"54.9111","0.698","1.020","2.00",1,0,3,5,6,"5","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FC","2017-06-03","91.7","-2.0493","6.2098","Eric Thames",519346,453344,"strikeout","swinging_strike",,,,,2,"Eric Thames strikes out swinging.  ","R","L","R","MIL","LAD","S",2,"null",2,2,2017,"0.3491","0.5040","-0.0300","3.2347","null","null","null",0,8,"Bot","null","null",,,518735,,"170603_233738","4.3505","-133.4254","-2.8212","3.3900","24.5470","-25.7967","3.4770","1.3234","null","null","null","92.0640","2437","6.1830",490934,453344,518735,641355,400284,571771,608369,518649,621035,624577,"54.3154","null","null","0.00",1,0,0,"null",71,"5","Cutter",8,5,8,5,5,8,8,5,"Infield shift","Standard"
"FT","2017-06-02","93.9","2.7232","5.7210","Eric Thames",519346,477132,"field_out","hit_into_play",,,,,6,"Eric Thames grounds out, first baseman Adrian Gonzalez to pitcher Clayton Kershaw.  ","R","L","L","MIL","LAD","X",3,"ground_ball",1,1,2017,"1.3745","1.6173","0.8108","2.6016","null","null","null",2,6,"Bot","151.15","159.95",,,518735,,"170603_013842","-7.9259","-136.1554","-5.8178","18.7887","31.2351","-11.1008","3.6742","1.3982","17","63.9","-7.0","93.3190","2280","6.2350",490919,477132,518735,408236,400284,523253,608369,641355,518649,624577,"54.2634","0.070","0.073","0.00",1,0,0,2,40,"3","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2017-06-02","76.7","2.8880","5.5348","Eric Thames",519346,477132,"strikeout","called_strike",,,,,4,"Eric Thames called out on strikes.  ","R","L","L","MIL","LAD","S",2,"null",0,2,2017,"-0.9020","-0.8136","-0.2772","2.2017","null","null","null",2,3,"Bot","null","null",,,518735,,"170603_005605","-5.0535","-111.5371","1.2945","-6.5963","18.1691","-39.3003","3.3645","1.5769","null","null","null","76.1750","2282","5.7320",490919,477132,518735,408236,400284,523253,608369,641355,518649,624577,"54.7667","null","null","0.00",1,0,0,"null",21,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-06-02","94.8","1.2611","6.3482","Eric Thames",519346,477132,"walk","ball",,,,,14,"Eric Thames walks.  ","R","L","L","MIL","LAD","B","null","null",3,2,2017,"0.2039","1.9763","0.1456","1.2674","null",542979,"null",0,1,"Bot","null","null",,,518735,,"170603_002420","-3.3565","-137.2686","-11.8880","3.3531","32.0847","-4.7264","3.2805","1.5582","null","null","null","94.2630","2430","6.3650",490919,477132,518735,408236,400284,523253,608369,641355,518649,624577,"54.1331","null","null","0.70",1,0,0,"null",6,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2017-06-01","92.2","-0.9193","5.6333","Eric Thames",519346,477569,"strikeout","foul_tip",,,,,11,"Eric Thames strikes out on a foul tip.  ","R","L","R","NYM","MIL","S",2,"null",2,2,2017,"-0.7734","1.4942","-0.9071","3.0235","null","null","null",2,9,"Top","null","null",,,518595,,"170601_200205","1.6956","-134.0846","-4.0826","-9.7157","26.1331","-13.4403","3.5194","1.2978","null","null","null","92.5650","2136","6.3120",490908,477569,518595,446263,435522,527038,408314,624424,501571,457803,"54.1876","null","null","0.00",1,0,0,"null",66,"5","4-Seam Fastball",1,2,2,1,2,1,2,1,"Infield shift","Standard"
"CU","2017-06-01","70.2","2.5016","5.3332","Eric Thames",519346,460283,"strikeout","swinging_strike",,,,,4,"Eric Thames strikes out swinging.  ","R","L","L","NYM","MIL","S",2,"null",2,2,2017,"-1.9331","-0.7684","-0.5317","2.1410",542979,"null","null",2,7,"Top","null","null",,,518595,,"170601_191547","-2.7391","-101.7405","2.7931","-12.3346","19.3651","-38.1190","3.5190","1.2974","null","null","null","68.4110","2310","5.4340",490908,460283,518595,446263,435522,527038,408314,624424,434158,457803,"55.0652","null","null","0.00",1,0,0,"null",50,"5","Curveball",0,2,2,0,2,0,2,0,"Infield shift","Standard"
"FT","2017-06-01","94.3","-1.5560","5.7366","Eric Thames",519346,554430,"strikeout","swinging_strike",,,,,7,"Eric Thames strikes out swinging.  ","R","L","R","NYM","MIL","S",2,"null",1,2,2017,"-1.4798","1.2374","-0.8190","1.5669","null","null","null",0,5,"Top","null","null",,,518595,,"170601_183628","5.3134","-137.0416","-8.0305","-20.2129","29.3815","-14.6823","3.5193","1.2977","null","null","null","95.4210","2282","6.9350",490908,554430,518595,446263,435522,527038,408314,624424,434158,457803,"53.5648","null","null","0.00",1,0,0,"null",35,"4","2-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard"
"FF","2017-06-01","95.1","-1.4491","5.7554","Eric Thames",519346,554430,"field_out","hit_into_play",,,,,6,"Eric Thames flies out to left fielder Michael Conforto.  ","R","L","R","NYM","MIL","X",7,"fly_ball",3,2,2017,"-1.0957","1.4360","0.4370","2.2691","null",545338,519299,1,3,"Top","60.86","132.81",,,518595,,"170601_175817","7.5476","-138.1793","-6.8735","-16.0382","29.4916","-11.9700","3.5193","1.2977","221","83.2","54.4","96.4550","2431","7.0440",490908,554430,518595,446263,435522,527038,408314,624424,434158,457803,"53.4553","0.033","0.028","0.00",1,0,0,3,19,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2017-06-01","95.6","-1.4276","5.7657","Eric Thames",519346,554430,"field_out","hit_into_play",,,,,6,"Eric Thames pops out to shortstop Jose Reyes.  ","R","L","R","NYM","MIL","X",6,"popup",3,2,2017,"-1.4956","1.1637","0.7013","2.4062","null","null",519299,0,1,"Top","111.66","145.70",,,518595,,"170601_171624","9.1474","-138.8195","-5.9784","-21.8032","29.6429","-15.6250","3.5595","1.3278","154","69.0","60.5","96.8380","2247","7.0010",490908,554430,518595,446263,435522,527038,408314,624424,434158,457803,"53.4990","0.016","0.014","0.00",1,0,0,3,2,"6","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
